draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1974,9,0,nyn,Bob,Fleischer,,Duke,A
1974,9,0,sas,Walter,Luckett,,Ohio,A
1974,9,0,sdq,Stan,Washington,WashiSt01,San Diego,A
1974,9,0,uts,Lionel,Hollins,HolliLi01,Arizona State,A
1974,9,0,vir,Bill,Campion,,Manhattan,A
1974,9,1,PHI,Perry,Warbington,WarbiPe01,Georgia Southern,N
1974,9,2,POR,Lee,Haven,,Colorado,N
1974,9,3,CLE,Jim,Buskofsky,,Upper Iowa,N
1974,9,4,PHO,Ted,Evans,,Oklahoma,N
1974,9,5,HOU,Ken,Stalling,,Missouri-Rolla,N
1974,9,6,KCK,Jeff,Dawson,,Illinois,N
1974,9,7,Atl,Lon,Kruger,,Kansas State,N
1974,9,8,Sea,Bertrand,du pont,,Dillard,N
1974,9,9,BUF,John,Falconi,,Davidson,N
1974,9,10,NOJ,Ken,Boyd,BoydKe01 ,Boston University,N
1974,9,11,GSW,Carl,Meier,,California,N
1974,9,12,WA1,Mark,Raterink,,Boston College,N
1974,9,13,NYK,Earl,Brown,,Lafayette,N
1974,9,14,Det,Gary,Deitelhoff,,Millikin,N
1974,9,15,Chi,Jerry,Davenport,,Cameron,N
1974,9,16,Bos,Al,Skinner,SkinnAl01,Massachusetts,N
1974,9,17,Mil,Mike,Deane,,Potsdam State,N
1974,10,0,CAR,Mike,Sylvester,,Dayton,A
1974,10,0,DEN,Roscoe,Pondexter,,Long Beach State,A
1974,10,0,IND,Mark,Browne,,Missouri Western,A
1974,10,0,KEN,Steve,Walker,,Kentucky Wesleyan,A
1974,10,0,mmt,Candy,LaPrince,,Iowa,A
1974,10,0,sas,Charles,McKinney,,Baylor,A
1974,10,0,sas,Mike,Ogan,,Carson Newman,A
1974,10,0,sdq,Marcus,Johnson,,UCLA,A
1974,10,0,uts,Mike,Westra,WestrMi01,Southern California,A
1974,10,0,vir,Mark,Cartwright,,Bowling Green,A
1974,10,1,PHI,Larry,Witherspoon,,Towson State,N
1974,10,2,POR,Ron,Jones,,Oregon State,N
1974,10,3,CLE,Jim,Kelly,,Loras,N
1974,10,4,PHO,Mark,Wasley,,Arizona State,N
1974,10,5,HOU,Marcus,Washington,,Marquette,N
1974,10,6,KCK,Dennis,White,,Arkansas,N
1974,10,7,Atl,Brendy,Lee,,Nebraska,N
1974,10,8,Sea,Rod,Derline,DerliRo01,Seattle,N
1974,10,9,BUF,Andy,Rimol,,Princeton,N
1974,10,10,NOJ,Walt,McGary,,Chattanooga,N
1974,10,11,GSW,Marvin,Buckley,,Nevada-Reno,N
1974,10,13,WA1,Pete,Collins,,High Point,N
1974,10,14,NYK,John,OConnell,,North Carolina,N
1974,10,15,Det,Bill,Ligon,LigonBi01,Vanderbilt,N
1974,10,16,Chi,Rick,Hockenos,,St. Francis (PA),N
1974,10,17,Bos,Phil,Rogers,,Fairfield,N
1974,10,18,Mil,Bruce,Featherston,,SW Texas State,N
1975,0,0,DEN,Marvin,Webster,WebstMa01,Morgan State,A
1975,1,0,IND,Dan,Roundfield,RoundDa01,Central Michigan,A
1975,1,0,KEN,Jim,Baker,BakerJi01,Hawaii,A
1975,1,0,mms,Lonnie,Shelton,SheltLo01,Oregon State,A
1975,1,0,nyn,John,Lucas,LucasJo01,Maryland,A
1975,1,0,sas,Mark,Olberding,OlberMa01,Minnesota,A
1975,1,0,sds,Kevin,Grevey,GreveKe01,Kentucky,A
1975,1,0,stl,Gus,Williams,WilliGu01,Southern California,A
1975,1,0,uts,Steve,Green,GreenSt01,Indiana,A
1975,1,0,vir,David,Thompson,ThompDa01,North Carolina State,A
1975,1,0,vir,Melvin,Bennett,BenneMe01,Pittsburgh,A
1975,1,1,Atl,David,Thompson,ThompDa01,North Carolina State,N
1975,1,2,LAL,David,Meyers,MeyerDa01,UCLA,N
1975,1,3,Atl,Marvin,Webster,WebstMa01,Morgan State,N
1975,1,4,PHO,Alvan,Adams,AdamsAl01,Oklahoma,N
1975,1,5,PHI,Darryl,Dawkins,DawkiDa01,Maynard Evans (FL) HS,N
1975,1,6,POR,Lionel,Hollins,HolliLi01,Arizona State,N
1975,1,7,NOJ,Rich,Kelley,KelleRi01,Stanford,N
1975,1,8,LAL,Junior,Bridgeman,BridgJu01,Louisville,N
1975,1,9,NYK,Eugene,Short,Shortge01,Jackson State,N
1975,1,10,KCK,Bill,Robinzine,RobinBi01,DePaul,N
1975,1,11,HOU,Joe,Meriweather,MeriwJo01,Southern Illinois,N
1975,1,12,Sea,Frank,Oleynick,OleynFr01,Seattle,N
1975,1,13,KCK,Bob,Bigelow,BigelBo01,Pennsylvania,N
1975,1,14,GSW,Joe,Bryant,BryanJo01,La Salle,N
1975,1,15,CLE,John,Lambert,LambeJo01,Southern California,N
1975,1,16,PHO,Ricky,Sobers,SoberRi01,Nevada-Las Vegas,N
1975,1,17,Bos,Tom,Boswell,BosweTo01,South Carolina,N
1975,1,18,WA1,Kevin,Grevey,GreveKe01,Kentucky,N
1975,2,0,DEN,Bill,Willoughby,WilloBi01,Dwight Morrow H.S. Englewood NJ,A
1975,2,0,IND,Charles,Jordan,JordaCh01,Canisius,A
1975,2,0,IND,Jim,Lee,,Syracuse,A
1975,2,0,mms,Rich,Kelley,KelleRi01,Stanford,A
1975,2,0,nyn,George,Bucci,BucciGe01,Manhattan,A
1975,2,0,sas,Rick,Suttle,,Kansas,A
1975,2,0,sds,Cornelius,Cash,CashCo01 ,Bowling Green,A
1975,2,0,stl,Rudy,White,WhiteRu01,Arizona State,A
1975,2,0,uts,Norman,Cook,,Kansas,A
1975,2,0,vir,Jimmy,Conner,ConneJi01,Kentucky,A
1975,2,1,Atl,Bill,Willoughby,WilloBi01,Dwight Morrow (NJ) HS,N
1975,2,2,GSW,Gus,Williams,WilliGu01,Southern California,N
1975,2,3,Sea,Bruce,Seals,SealsBr01,Xavier (LA),N
1975,2,4,Mil,Clyde,Mayes,MayesCl01,Furman,N
1975,2,5,PHI,Lloyd,Free,Freewo01 ,Guilford,N
1975,2,6,Mil,Cornelius,Cash,CashCo01 ,Bowling Green,N
1975,2,7,POR,Bob,Gross,GrossBo01,Long Beach State,N
1975,2,8,NYK,Luther,Burden,BurdeLu01,Utah,N
1975,2,9,Det,Walter,Luckett,,Ohio,N
1975,2,10,CLE,Dan,Roundfield,RoundDa01,Central Michigan,N
1975,2,11,HOU,Jim,Blanks,,Gardner-Webb,N
1975,2,12,Chi,Steve,Green,GreenSt01,Indiana,N
1975,2,13,KCK,Glenn,Hansen,HanseGl01,Louisiana State,N
1975,2,14,Chi,John,Laskowski,LaskoJo01,Indiana,N
1975,2,15,CLE,Mel,Utley,,St. John's,N
1975,2,16,NYK,Larry,Fogle,FogleLa01,Canisius,N
1975,2,17,PHO,Allen,Murphy,MurphAl01,Louisville,N
1975,2,18,PHO,Jimmy,conner,conneJi01,Kentucky,N
1975,3,0,DEN,Tom,Kropp,KroppTo01,Kearney State,A
1975,3,0,DEN,Monte,Towe,ToweMo01 ,North Carolina State,A
1975,3,0,IND,Ken,Tyler,,Gonzaga,A
1975,3,0,KEN,Allen,Murphy,MurphAl01,Kentucky,A
1975,3,0,KEN,Eric,Fernsten,FernsEr01,San Francisco,A
1975,3,0,mms,Ron,Haigier,,Pennsylvania,A
1975,3,0,nyn,Leon,Douglas,DouglLe01,Alabama,A
1975,3,0,sas,Billy,Taylor,,LaSalle,A
1975,3,0,sds,Bob,Gross,GrossBo01,Long Beach State,A
1975,3,0,stl,Rudy,Hackett,HackeRu01,Syracuse,A
1975,3,1,NOJ,Rudy,Hackett,HackeRu01,Syracuse,N
1975,3,2,NOJ,Jim,McElroy,McElrJi01,Central Michigan,N
1975,3,3,PHI,Jim,Baker,BakerJi01,Hawaii,N
1975,3,4,GSW,Otis,Johnson,,Stetson,N
1975,3,5,PHI,Charles,Cleveland,,Alabama,N
1975,3,6,POR,Tom,Roy,,Maryland,N
1975,3,7,Mil,Brian,Hammel,,Bentley,N
1975,3,8,Det,Pete,Trgovich,,UCLA,N
1975,3,9,CLE,Ted,Hathaway,,Cleveland State,N
1975,3,10,NYK,John,Ramsey,,Seton Hall,N
1975,3,11,HOU,Rudy,White,WhiteRu01,Arizona State,N
1975,3,12,WA1,Tom,Kropp,KroppTo01,Kearney State,N
1975,3,13,KCK,Bob,Guyette,,Kentucky,N
1975,3,14,POR,Gus,Gerard,GerarGu01,Virginia,N
1975,3,15,GSW,Robert,Hawkins,HawkiRo01,Illinois State,N
1975,3,16,BUF,George,Bucci,BucciGe01,Manhattan,N
1975,3,17,Bos,Jerome,Anderson,AnderJe01,West Virginia,N
1975,3,18,PHO,Bayard,Forrest,ForreBa01,Grand Canyon,N
1975,4,0,DEN,Bob,Fleischer,,Duke,A
1975,4,0,IND,Brian,Hammel,,Bentley,A
1975,4,0,KEN,John,Laskowski,LaskoJo01,Indiana,A
1975,4,0,mms,Glenn,Hansen,HanseGl01,Louisiana State,A
1975,4,0,nyn,Bob,Guyette,,Kentucky,A
1975,4,0,sas,Ken,Smith,SmithKe03,Tulsa,A
1975,4,0,sds,Pete,Trgovich,,UCLA,A
1975,4,0,stl,Tom,Roy,,Maryland,A
1975,4,0,vir,Ticky,Burden,,Utah,A
1975,4,0,vir,Fessor,Leonard,,Furman,A
1975,4,1,NOJ,Mack,Coleman,,Houston Baptist,N
1975,4,2,LAL,CJ,Kupec,KupecCH01,Michigan,N
1975,4,3,Atl,Monte,Towe,ToweMo01 ,North Carolina State,N
1975,4,4,PHO,Sam,McCants,,Oral Roberts,N
1975,4,5,PHI,Louis,Dunbar,,Houston,N
1975,4,6,Mil,Bill,Campion,,Manhattan,N
1975,4,7,POR,Phil,Hicks,HicksPh01,Tulane,N
1975,4,8,CLE,Eric,Fernsten,FernsEr01,San Francisco,N
1975,4,9,NYK,David,Vaughn,VaughDa01,Oral Roberts,N
1975,4,10,Det,Lindsay,Hairston,HairsLi01,Michigan State,N
1975,4,11,HOU,Ken,Smith,SmithKe03,Tulsa,N
1975,4,12,Sea,Jim,Moore,,Utah State,N
1975,4,13,KCK,Kevin,Cleuss,,St. John's,N
1975,4,14,Chi,Ron,Haigler,,Penn,N
1975,4,15,GSW,Billy,Taylor,,La Salle,N
1975,4,16,BUF,Bob,Fleischer,,Duke,N
1975,4,17,WA1,Fessor,Leonard,,Furman,N
1975,4,18,Bos,Cyrus,Mann,,Illinois State,N
1975,5,0,DEN,Jim,Moore,,Utah State,A
1975,5,0,IND,John,Ramsey,,Seton Hall,A
1975,5,0,KEN,Charles,Cleveland,,Alabama,A
1975,5,0,mms,Walter,Luckett,,Ohio U.,A
1975,5,0,nyn,Darryl,Brown,,Fordham,A
1975,5,0,sas,Robert,Parish,ParisRo01,Centenary,A
1975,5,0,sds,Biff,Burrell,,Southern California,A
1975,5,0,stl,Larry,Fogle,FogleLa01,Canisius,A
1975,5,0,stl,CJ,Kupec,KupecCh01,Michigan,A
1975,5,0,vir,Rich,Jones,,Virginia Commonwealth,A
1975,5,1,NOJ,Andre,Hampton,,Kentucky State,N
1975,5,2,LAL,Charles,Russell,,Alabama,N
1975,5,3,Atl,Wilbur,Holland,HollaWi01,New Orleans,N
1975,5,4,PHO,Joe,Pace,PaceJo01 ,Coppin State,N
1975,5,5,PHI,Ken,Tyler,,Gonzaga,N
1975,5,6,POR,Maurice,Presley,,Houston,N
1975,5,7,CLE,Jim,Lee,,Syracuse,N
1975,5,8,NYK,Don,Washington,WashiDo01,North Carolina,N
1975,5,9,Det,Cliff,Pratt,,Shaw,N
1975,5,10,CLE,Mike,Odems,,Western Kentucky,N
1975,5,11,HOU,Rick,Whitlow,,Illinois State,N
1975,5,12,Sea,Dwain,Govan,,Bishop (TX),N
1975,5,13,KCK,Ed,Stahl,,North Carolina,N
1975,5,14,Chi,Bob,Iverson,,North Texas State,N
1975,5,15,GSW,Larry,Pounds,,Washington,N
1975,5,16,BUF,Sam,Berry,,Armstrong State,N
1975,5,17,Bos,Darryl,Brown,,Fordham,N
1975,5,18,WA1,Rich,Jones,,Virginia Commonwealth,N
1975,6,0,DEN,Charles,Russell,,Alabama,A
1975,6,0,IND,Mike,Flynn,FlynnMi01,Kentucky,A
1975,6,0,KEN,Mike,Rozenski,,St. Mary's (CA),A
1975,6,0,mms,Terry,Furlow,FurloTe01,Michigan State,A
1975,6,0,nyn,Mike,Mitchell,MitchMi01,Auburn,A
1975,6,0,sas,Bayard,Forrest,ForreBa01,Grand Canyon,A
1975,6,0,sds,Louis,Dunbar,,Houston,A
1975,6,0,stl,Al,Jones,,San Diego,A
1975,6,0,uts,Otis,Johnson,,Stetson,A
1975,6,0,vir,Fletcher,Johnson,,Randolph,A
1975,6,1,NOJ,Rich,Schmidt,,Illinois,N
1975,6,2,LAL,Don,Ford,FordDo01 ,UC Santa Barbara,N
1975,6,3,Atl,Danny,Williams,,Mississippi,N
1975,6,4,PHO,Buff,Burrell,,Southern California,N
1975,6,5,PHI,Ken,Alston,,Valdosta State,N
1975,6,6,Mil,Oliver,Purnell,,Old Dominion,N
1975,6,7,POR,Gerald,Willett,,Oregon,N
1975,6,8,Det,Allen,Spruill,SpruiAl01,North Carolina A&T,N
1975,6,9,CLE,Henry,Ward,WardHe01 ,Jackson State,N
1975,6,10,NYK,Henry,Williams,WilliHa01,Jacksonville,N
1975,6,11,HOU,William,Johnson,,Texas Tech,N
1975,6,12,Sea,Larry,Smith,,North Carolina A&T,N
1975,6,13,KCK,Clint,Chapman,,Southern California,N
1975,6,14,Chi,Bill,Andreas,,Ohio State,N
1975,6,15,GSW,Tony,Styles,,San Francisco,N
1975,6,16,BUF,Larry,Jackson,,North Carolina-Charlotte,N
1975,6,17,WA1,John,Garrett,,Purdue,N
1975,6,18,Bos,Rick,Coleman,,Jacksonville,N
1975,7,0,DEN,Mike,Odems,,Western Kentucky,A
1975,7,0,IND,Cliff,Pratt,,Shaw,A
1975,7,0,KEN,Randy,Meister,,Penn State,A
1975,7,0,mms,Rich,Whitlow,,Illinois State,A
1975,7,0,nyn,Wayne,Croft,,Clemson,A
1975,7,0,sas,Henry,Ward,WardHe01 ,Jackson State,A
1975,7,0,sds,Jerome,Anderson,AnderJe01,West Virginia,A
1975,7,0,stl,Al,Spruill,,North Carolina A&T,A
1975,7,0,uts,Tim,Van Blommesteyn,,Princeton,A
1975,7,0,vir,Bill,Bunton,,Louisville,A
1975,7,1,NOJ,Bill,Higgins,HiggiBi01,Ashland,N
1975,7,2,LAL,Rick,Suttle,,Kansas,N
1975,7,3,Atl,Gus,Johnson,,Winona State,N
1975,7,4,PHO,Dave,Edmunds,,Western Georgia,N
1975,7,5,PHI,Mike,Flynn,FlynnMi01,Kentucky,N
1975,7,6,POR,Steve,Fields,,Miami (OH),N
1975,7,7,Mil,Wilbur,Thomas,,American,N
1975,7,8,CLE,Shawn,Leftwick,,Jacksonville,N
1975,7,9,NYK,Peter,Davis,,Michigan State,N
1975,7,10,Det,Ike,Williams,,Armstrong State,N
1975,7,11,HOU,Nate,Barnett,BarneNa01,Akron,N
1975,7,12,Sea,Hollis,Miller,,Drury (MO),N
1975,7,13,KCK,Wayne,Croft,,Clemson,N
1975,7,14,Chi,John,Grochowalski,,Assumption,N
1975,7,15,GSW,Stan,Boyer,,Wyoming,N
1975,7,16,BUF,Mike,Franklin,,Cincinnati,N
1975,7,17,Bos,Al,Boswell,,Oral Roberts,N
1975,7,18,WA1,Fletcher,Johnson,,Randolph-Macon,N
1975,8,0,DEN,Owen,Brown,,Maryland,A
1975,8,0,IND,Bill,Andreas,,Ohio State,A
1975,8,0,KEN,Lou,Silver,,Harvard,A
1975,8,0,mms,John,Murphy,,Massachusetts,A
1975,8,0,nyn,John,Lambert,LambeJo01,Southern California,A
1975,8,0,sas,Gary,Tomaszewski,,St. Mary's (TX),A
1975,8,0,sds,Mack,Coleman,,Houston Baptist,A
1975,8,0,stl,Ted,Hathaway,,Cleveland State,A
1975,8,0,uts,Kirk,Bruce,,Pittsburgh,A
1975,8,0,vir,Ricky,Coleman,,Jacksonville,A
1975,8,1,NOJ,Harvey,Carmichael,,Kentucky State,N
1975,8,2,LAL,Mike,Cashman,,Willamette,N
1975,8,3,Atl,Oscar,Jackson,,Duquesne,N
1975,8,4,PHO,Jack,Schrader,,Arizona State,N
1975,8,5,PHI,Freeman,Blade,,Eastern Montana,N
1975,8,6,Mil,Bob,McCurdy,,Richmond,N
1975,8,7,POR,Charley,Neal,,Oregon State,N
1975,8,8,NYK,Jerry,Homan,,Marquette,N
1975,8,9,Det,John,Kelley,,Dillard,N
1975,8,10,CLE,Andre,McCarter,,UCLA,N
1975,8,11,HOU,Leon,Johnson,,Centenary,N
1975,8,12,Sea,Ken,McKenzie,,Montana,N
1975,8,13,KCK,Jim,Bostic,BostiJi01,New Mexico State,N
1975,8,14,Chi,John,Murphy,,Massachusetts,N
1975,8,15,GSW,Mike,Rozenski,,St. Mary's (CA),N
1975,8,16,BUF,Allen,Jones,,Pepperdine,N
1975,8,17,WA1,Bruce,Hamming,,Augustana,N
1975,8,18,Bos,Roger,Morningstar,,Kansas,N
1975,9,1,NOJ,Fred,Stokes,,Barber Scotia,N
1975,9,2,Atl,Dave,Schlesser,,Morningside,N
1975,9,3,PHO,Owen,Brown,,Maryland,N
1975,9,4,PHI,Larry,Harralson,,Drake,N
1975,9,5,POR,Quintin,Braxton,,Portland,N
1975,9,6,Mil,Eric,Hays,,Montana,N
1975,9,7,Det,Terry,Thomas,ThomaTe01,Detroit,N
1975,9,8,CLE,Skip,Howard,,Bowling Green,N
1975,9,9,NYK,Tim,Van Blommesteyn,,Princeton,N
1975,9,10,HOU,Steve,Storther,,Providence,N
1975,9,11,Sea,Rich,Haws,,Utah State,N
1975,9,12,Chi,Gary,Tomaszewski,,St. Mary's (TX),N
1975,9,13,GSW,Scott,Trobbe,,Stanford,N
1975,9,14,BUF,George,Rautins,,Niagara,N
1975,9,15,Bos,Robert,Rhodes,,Albany State (GA),N
1975,9,16,WA1,Doug,Brookins,,Creighton,N
1975,10,1,NOJ,Aleksander,Belov,,Soviet Union,N
1975,10,2,Atl,Vic,Kelly,,Hawaii,N
1975,10,3,PHO,Mike,Moon,,Arizona State,N
1975,10,4,PHI,Rick,Reed,,Azusa Pacific,N
1975,10,5,Mil,Romy,Thomas,,Eau Claire,N
1975,10,6,POR,Tyree,Foster,,Portland,N
1975,10,7,CLE,Eric,Anderson,,McAlister,N
1975,10,8,NYK,Mo,Rivers,,North Carolina State,N
1975,10,9,Det,Mickey,Fox,,St. Mary's (Canada),N
1975,10,10,Sea,Jerry,Bellotti,,Santa Clara,N
1975,10,11,GSW,Maurice,Harper,,St. Mary's (CA),N
1975,10,12,BUF,Art,Allen,,Pepperdine,N
1975,10,13,WA1,Mike,Fahey,,Brandeis,N
1975,10,14,Bos,Bill,Endicott,,Massachusetts,N
1976,0,0,BUF,Bird,Averitt,Averiwi01,Kentucky ($125,000),N
1976,0,0,CHI,Artis,Gilmore,GilmoAr01,Kentucky ($1,100,000),N
1976,0,0,DET,Marvin,Barnes,BarneMa01,St. Louis ($500,000),N
1976,0,0,HOU,Ron,Thomas,ThomaRo01,Kentucky ($15,000),N
1976,0,0,IND,Wil,Jones,joneswi01,Kentucky ($50,000),N
1976,0,0,KCK,Ron,Boone,BooneRo01,St. Louis ($250,000),N
1976,0,0,KCK,Mike,Barr,BarrMi01 ,St. Louis ($15,000),N
1976,0,0,NJN,Jan,van Breda Kloff,vanBrJa01,Kentucky ($60,000),N
1976,0,0,NYK,Randy,Denton,DentoRa01,St. Louis ($50,000),N
1976,0,0,POR,Maurice,Lucas,LucasMa01,St. Louis ($300,000),N
1976,0,0,POR,Moses,Malone,MalonMo01,St. Louis ($350,000),N
1976,0,0,SAS,Louis,Dampier,dampilo01,Kentucky ($20,000),N
1976,1,1,HOU,John,Lucas,LucasJo01,Maryland,N
1976,1,2,Chi,Scott,May,MaySc01  ,Indiana,N
1976,1,3,KCK,Richard,Washington,WashiRi01,UCLA,N
1976,1,4,Det,Leon,Douglas,DouglLe01,Alabama,N
1976,1,5,POR,Wally,Walker,WalkeWa01,Virginia,N
1976,1,6,BUF,Adrian,Dantley,DantlAd01,Notre Dame,N
1976,1,7,Mil,Quinn,Buckner,BucknQu01,Indiana,N
1976,1,8,GSW,Robert,Parish,ParisRo01,Centenary,N
1976,1,9,Atl,Armond,Hill,HillAr01 ,Princeton,N
1976,1,10,PHO,Ron,Lee,LeeRo01  ,Oregon,N
1976,1,11,Sea,Bob,Wilkerson,WilkeBo01,Indiana,N
1976,1,12,PHI,Terry,Furlow,FurloTe01,Michigan State,N
1976,1,13,WA1,Mitch,Kupchak,KupchMi01,North Carolina,N
1976,1,14,WA1,Larry,Wright,WrighLa01,Grambling,N
1976,1,15,CLE,Chuckie,Williams,WilliCh03,Kansas State,N
1976,1,16,Bos,Norman,Cook,CookNo01 ,Kansas,N
1976,1,17,GSW,Sonny,Parker,ParkeSo01,Texas A&M,N
1976,2,1,Chi,Willie,Smith,SmithWi01,Missouri,N
1976,2,2,Sea,Bayard,Forrest,ForreBa01,Grand Canyon,N
1976,2,3,POR,Major,Jones,JonesMa01,Albany State (GA),N
1976,2,4,LAL,Earl,Tatum,TatumEa01,Marquette,N
1976,2,5,POR,John,Davis,DavisJo01,Dayton,N
1976,2,6,Mil,Alex,English,EngliAl01,South Carolina,N
1976,2,7,Mil,Scott,Lloyd,LloydSc01,Arizona State,N
1976,2,8,NYK,Lonnie,Shelton,SheltLo01,Oregon State,N
1976,2,9,NOJ,Jacky,Dorsey,DorseJa01,Georgia,N
1976,2,10,HOU,Phil,Hicks,HicksPh01,Tulane,N
1976,2,11,Atl,Bob,Carrington,CarriBo01,Boston College,N
1976,2,12,Sea,Dennis,Johnson,JohnsDe01,Pepperdine,N
1976,2,13,PHO,Al,Fleming,FlemiAl01,Arizona,N
1976,2,14,WA1,Joe,Pace,PaceJo01 ,Coppin State,N
1976,2,15,CLE,Mo,Howard,HowarMo01,Maryland,N
1976,2,16,PHO,Butch,Feher,FeherBu01,Vanderbilt,N
1976,2,17,GSW,Marshall,Rogers,RogerMa01,Pan American,N
1976,3,1,Chi,Dallas,Smith,,West Texas State,N
1976,3,2,LAL,Mike,Dabney,,Rutgers,N
1976,3,3,Chi,Lars,Hansen,HanseLa01,Washington,N
1976,3,4,Det,Phil,Sellers,SellePh01,Rutgers,N
1976,3,5,POR,Jeff,Tyson,,Western Michigan,N
1976,3,6,Mil,Lloyd,Walton,WaltoLl01,Marquette,N
1976,3,7,NYK,John,McGill,,Alcorn State,N
1976,3,8,NOJ,Steve,Copp,,San Diego State,N
1976,3,9,LAL,Tom,Abernethy,AbernTo01,Indiana,N
1976,3,10,HOU,Barnes,Hauptfuhrer,,Princeton,N
1976,3,11,PHO,Ira,Terrell,TerreIr01,Southern Methodist,N
1976,3,12,Atl,Larry,Cooke,,Virginia Polytechnic,N
1976,3,13,PHI,Ron,Norwood,,DePaul,N
1976,3,14,BUF,Gary,Brewster,,Texas-El Paso,N
1976,3,15,WA1,Bill,Cook,,Memphis State,N
1976,3,16,CLE,Gary,Cole,,Wisconsin-Parkside,N
1976,3,17,Bos,Jerry,Fort,,Nebraska,N
1976,4,1,Chi,Keith,Starr,StarrKe01,Pittsburgh,N
1976,4,2,Atl,Tom,Barker,BarkeTo01,Hawaii,N
1976,4,3,KCK,Clarence,Ramsey,,Washington,N
1976,4,4,Det,Scott,Thompson,,Iowa,N
1976,4,5,POR,David,Everett,,Grand Canyon,N
1976,4,6,NYK,Rick,Bullock,,Texas Tech,N
1976,4,7,NOJ,John,Service,,UC-Santa Barbara,N
1976,4,8,Mil,Dan,Frost,,Iowa,N
1976,4,9,LAL,Wayman,Britt,,Michigan,N
1976,4,10,HOU,Hercle,Ivy,,Iowa State,N
1976,4,11,PHO,Paul,Miller,,Oregon State,N
1976,4,12,Sea,Willie,Parr,,LeMoyne-Owen,N
1976,4,13,PHI,Freeman,Blade,,Eastern Montana,N
1976,4,14,WA1,Marion,Hillard,,Memphis State,N
1976,4,15,CLE,John,Engles,,Penn,N
1976,4,16,Bos,Lewis,Linder,,Kentucky State,N
1976,4,17,GSW,Jeff,Fosnes,,Vanderbilt,N
1976,5,1,Chi,Nate,Williams,,Illinois,N
1976,5,2,Atl,Ron,Davis,DavisRo01,Washington State,N
1976,5,3,KCK,Willie,Hodge,,Duke,N
1976,5,4,Det,Jim,Hearns,,Marymount,N
1976,5,5,POR,Gary,Reddings,,Auburn,N
1976,5,6,NOJ,Paul,Griffin,GriffPa01,Western Michigan,N
1976,5,7,Mil,Tom,Lockhart,,Manhattan,N
1976,5,8,NYK,Beaver,Smith,,St. John's,N
1976,5,9,Mil,James,Rappis,,Arizona,N
1976,5,10,HOU,Dave,Marrs,,Houston,N
1976,5,11,PHO,Ralph,Walker,,St. Mary's (CA),N
1976,5,12,Sea,Robert,Gray,,Wichita State,N
1976,5,13,PHI,Jeff,Browne,,Missouri Western,N
1976,5,14,Atl,Connie,White,,California,N
1976,5,15,WA1,LC,Mason,,Alabama State,N
1976,5,16,CLE,Ed,Lawrence,LawreEd01,McNeese State,N
1976,5,17,Bos,Louis,McKinney,,St. Louis,N
1976,5,18,GSW,Carl,Bird,,California,N
1976,6,1,Chi,Tom,Paulin,,Winston-Salem,N
1976,6,2,Atl,Pete,Padgett,,Nevada-Reno,N
1976,6,3,KCK,Andre,McCarter,,UCLA,N
1976,6,4,Det,Russell,Davis,,Virginia Tech,N
1976,6,5,GSW,Duane,Barnett,,Stanford,N
1976,6,6,Mil,Phil,Spence,,North Carolina State,N
1976,6,7,NYK,Joe,Jones,,Grambling,N
1976,6,8,NOJ,Barnard,Tomlin,,Hofstra,N
1976,6,9,LAL,Ed,Schweitzer,,Stanford,N
1976,6,10,HOU,Robert,Paige,,Houston Baptist,N
1976,6,11,PHO,Carl,Brown,,Eastern Kentucky,N
1976,6,12,Sea,Darrell,Peterson,,Wake Forest,N
1976,6,13,PHI,Mike,Dunleavy,DunleMi01,South Carolina,N
1976,6,14,BUF,Danny,Odums,,Fairfield,N
1976,6,15,WA1,Pat,Tallent,,George Washington,N
1976,6,16,CLE,Harry,Davis,DavisHa01,Morris Brown,N
1976,6,17,Bos,Art,Collins,ColliAr01,Biscayne,N
1976,6,18,GSW,Gene,Cunningham,,Norfolk State,N
1976,7,1,Chi,Barry,McLeod,,Centenary,N
1976,7,2,Atl,Carl,Gerlach,,Kansas State,N
1976,7,3,KCK,Craig,Prosser,,Canisius,N
1976,7,4,Det,Curt,Peterson,,Puget Sound,N
1976,7,5,POR,Al,DeWitt,,Weber State,N
1976,7,6,NYK,Boyd,Batts,,Nevada-Las Vegas,N
1976,7,7,NOJ,Andy,Walker,WalkeAn02,Niagara,N
1976,7,8,Mil,Ron,Barrow,,Southern,N
1976,7,9,LAL,Tommie,Lipsey,,Cal State-Los Angeles,N
1976,7,10,HOU,Barry,Davis,,Texas A&M,N
1976,7,11,PHO,Brad,Warble,,East Illinois,N
1976,7,12,Sea,Mark,Klein,,Malone,N
1976,7,13,PHI,Phil,Walker,WalkePh01,Millersville,N
1976,7,14,BUF,Frank,Jones,,Tennessee Tech,N
1976,7,15,WA1,Ralph,Vallott,,Loyola (IL),N
1976,7,16,CLE,Johnny,Britt,,Western Kentucky,N
1976,7,17,Bos,Ralph,Drollinger,DrollRa01,UCLA,N
1976,7,18,GSW,Jesse,Campbell,,Mercyhurst,N
1976,8,1,CLE,Dave,Koehler,,Wisconsin,N
1976,8,2,Atl,Doug,Terry,,Utah,N
1976,8,3,KCK,Mike,Davis,,Bradley,N
1976,8,4,Det,Randy,Heary,,Illinois State,N
1976,8,5,POR,Brant,Gibbler,,Puget Sound,N
